idsubproduto,nome_produto,descrsecao,descrgrupo,descrsubgrupo,descricao_produto,especificacao_tecnica,pagina_web,manual,fotos
3344,"BANCO FRANCES INFANTIL MADEIRA 0,80 CM *",ACESSORIO/MIUDEZA,CASA E JARDIM,UTILIDADE/DECORAÇÃO,"Banco Francês Infantil de madeira maciça, com medidas de 50 cm de comprimento, 44 cm de altura total, 22 cm de altura do assento, 32 cm de altura do encosto e 33 cm de profundidade total. Fabricado para uso interno e externo, com pés em ferro fundido e pintura em esmalte sintético.","Medidas: 50 cm (comprimento) x 44 cm (altura total) x 22 cm (altura assento) x 32 cm (altura encosto) x 33 cm (profundidade total). Material: Madeira maciça, ferro fundido, esmalte sintético, parafusos galvanizados. Capacidade: 2 crianças. Tratamento: Resistente a sol, chuva e ataques de perfuradores.",https://moveisimperador.com.br/banco-de-jardim/banco-de-madeira-para-jardim-e-praca-frances-infantil-p,Não encontrado,https://moveisimperador.com.br/banco-de-jardim/banco-de-madeira-para-jardim-e-praca-frances-infantil-p | https://br.pinterest.com/pin/free-woodworking-plans-easy-diy-projects--3870349673685122
5732,"BANCO FRANCES MADEIRA 1,50 MT 07 REGUAS *",ACESSORIO/MIUDEZA,CASA E JARDIM,UTILIDADE/DECORAÇÃO,"Banco de Jardim Francês com 7 réguas de madeira maciça, ideal para 2 a 3 adultos. Possui estrutura em ferro fundido e é resistente a condições externas.","Marca: Canada Bancos de Jardim; Modelo: Francês; Material do assento: Madeira de Lei; Material da armação: Ferro Fundido; Quantidade de lugares: 3; Comprimento: 150 cm; Altura total: 70 cm; Largura assento: 35 cm; Largura total: 54 cm; Altura do assento: 40 cm; Profundidade do assento: 35 cm; Profundidade total: 54 cm; Espessura das réguas: 2 cm; Largura das réguas: 7 cm; Altura total: 75 cm; Peso: 14 kg (7 réguas); Altura do encosto das costas: 39 cm; Altura do encosto do braço: 19 cm; Peso total: 15,6 kg.",https://www.magaluempresas.com.br/banco-de-jardim-frances-7-reguas-madeira-macica-150m-canada-bancos-de-jardim/p/agch18h5fc/mo/bcae?recommendation_id=7&ads_metadata=,Não encontrado,https://www.magaluempresas.com.br/banco-de-jardim-frances-7-reguas-madeira-macica-150m-canada-bancos-de-jardim/p/agch18h5fc/mo/bcae?recommendation_id=7&ads_metadata= | https://moveisimperador.com.br/banco-de-jardim/banco-frances-7-reguas-150-cm-tabaco-madeira-eucalipto | https://www.amazon.com.br/Jardim-Franc%C3%AAs-R%C3%A9guas-Madeira-Verniz/dp/B0CZXVNKLF
3425,"BANCO TAMANDUA 8 REGUAS MADEIRA 1,50 *",ACESSORIO/MIUDEZA,CASA E JARDIM,UTILIDADE/DECORAÇÃO,"Banco de Jardim Tamanduá 8 réguas, fabricado em madeira maciça de alta densidade com acabamento em verniz, ideal para áreas internas e externas. Pés em ferro fundido com pintura em esmalte sintético.","Medidas: 150 cm de comprimento, 54 cm de largura total, 35 cm de largura do assento, 77 cm de altura. Material: Madeira maciça (jatobá, tauari, cumaru) com verniz. Pés em ferro fundido. Peso: 35 kg. Garantia: 6 meses contra defeito de fabricação. Capacidade: 3 lugares. Resistente ao sol e chuva.",https://www.madeiramadeira.com.br/banco-de-jardim-tamandua-8-reguas-madeira-macica-1-50m-250590230.html,Não encontrado,https://www.madeiramadeira.com.br/banco-de-jardim-tamandua-8-reguas-madeira-macica-1-50m-250590230.html | https://www.magaluempresas.com.br/banco-de-jardim-tamandua-8-reguas-madeira-macica-150m-canada-bancos-de-jardim/p/gbkd4dj68a/mo/bcae?recommendation_id=7&ads_metadata= | https://tampaoegrelhagk.com.br/products/banco-de-praca-tamandua-branco
1538,BANCO VIENA 2 LUGARES ( ALUMINIO ) *,ACESSORIO/MIUDEZA,CASA E JARDIM,UTILIDADE/DECORAÇÃO,"O Banco Namoradeira Viena 2 Lugares é um móvel de alumínio fundido, resistente e elegante, ideal para áreas externas como jardins, varandas e áreas gourmet. Seu design clássico com encosto vazado proporciona um toque de sofisticação.","Estrutura em alumínio fundido, acabamento em pintura eletrostática, resistente à chuva, sol e maresia. Medidas: 1,00m Comprimento x 89cm Altura x 38cm Profundidade. Peso: 10,420 Kg. Garantia: 12 meses.",https://www.nossakasa.com.br/banco-namoradeira-modelo-viena-2-lugares-em-aluminio-fundido,Não encontrado,https://www.magaluempresas.com.br/banco-namoradeira-viena-2-lugares-aluminio-fundido-jardim-varanda-piscina-area-gourmet-area-externa-campo-artesane-moveis/p/gg5hb8kd13/rc/rcnm | https://nossakasamoveis.com.br/produtos/banco-de-jardim-namoradeira-viena-2-lugares-aluminio-fundido-externa
5702,CAIXA DE CORREIO CN BRANCA *,ACESSORIO/MIUDEZA,CASA E JARDIM,UTILIDADE/DECORAÇÃO,"Caixa de correio branca impressa, construída em aço com pintura electrostática a pó, com bloqueio de segurança elevada e 2 chaves fornecidas. Disponível em várias cores.","Material: Chapa de Aço; Certificação: CE, ISO, RoHS; Espessura da carroçaria: 0,5 mm; Tratamento de superfície: revestimento em pó; Dimensões (L x P x A): 200x310x200 mm; Nível de segurança: a1/a2/b1/b2/b3/c; Tipo de porta: único / duplo / porta muiti; Aparecimento de Altura: 701-1000mm; Aparecimento de Largura: 461-560mm; Aparência de profundidade: <273mm; Aplicação: Casa, Comercial; Utilize o intervalo: início, hotel; Dim. n.o chave: 2",https://pt.made-in-china.com/co_shuaima/product_Printed-White-Color-Mailbox_riyoiigsg.html,Não encontrado,https://www.amazon.com.br/correio-decora%C3%A7%C3%A3o-armazenamento-gerenciador-decorativa/dp/B0CF4HFPQJ | https://artkorten.com/collections/caixa-de-correio-para-jardim | https://br.pinterest.com/elzamaria4/caixa-de-correio
5706,CAIXA DE CORREIO CN BRANCA P GRADE *,ACESSORIO/MIUDEZA,CASA E JARDIM,UTILIDADE/DECORAÇÃO,"Caixa de correio branca para grade, com design que se integra facilmente a qualquer estilo de casa. Possui grande capacidade e é adequada para instalação externa.","Material: Aço galvanizado. Altura: 36cm. Comprimento: 12cm. Largura: 26cm. Características: Fácil de instalar, não entra água, não altera a cor, permite colocação de cadeado.",https://debaitashop.com.br/caixa-de-correio-branca-grade-goma-19700.html?post=como-escolher-luminaria-para-quarto,https://d7rh5s3nxmpy4.cloudfront.net/CMP5386/files/CAIXAS_DE_CORREIO_1_7464_PT.pdf,https://www.sosdapiscina.com.br/4223 | https://pixnio.com/pt/media/velho-metal-caixa-de-correio-caixa-do-correio-ornamentais | https://www.mercadaolojista.com.br/caixa-de-correio-chapa-vertical-para-grade-23x23x8cm-2-irmaos
5703,CAIXA DE CORREIO CN CINZA *,ACESSORIO/MIUDEZA,CASA E JARDIM,UTILIDADE/DECORAÇÃO,"Caixa de correio cinza com abertura frontal, fabricada em aço, com dimensões de 20 cm de altura, 25 cm de largura e 15 cm de profundidade. Ideal para instalação em muros.","Cor: Cinza, Material: Aço, Abertura: Frontal, Largura: 25 cm, Altura: 20 cm, Profundidade: 15 cm, Local: Muro, Marca: Central",https://www.pontalconstrucao.com.br/ferragens/caixas-de-correio/caixa-de-correio-frente-inox-cinza-18cm-central,Não encontrado,https://www.vilelao.com.br/casa-e-jardim/decoracao-e-organizacao | https://vilelao.com.br/casa-e-jardim/decoracao-e-organizacao | https://www.vilelao.com.br/casa-e-jardim/decoracao-e-organizacao/moveis/pagina/2
5705,CAIXA DE CORREIO CN CROMADA *,ACESSORIO/MIUDEZA,CASA E JARDIM,UTILIDADE/DECORAÇÃO,"Caixa de correio decorativa em aço corten, resistente às intempéries e com design moderno, ideal para uso externo na porta de casa.","Tamanho: L254xP172x325mm, Estilo: Moderno, Fechadura: Keylock, Material: Aço corten à prova d'água, Instalação: Montada na parede.",https://pt.china-stainless-steels.com/corten-steel/letter-box-corten-steel-decorative-letter-box.html,Não encontrado,https://www.amazon.com.br/correio-decora%C3%A7%C3%A3o-fotografia-dispon%C3%ADvel-vermelho/dp/B0GLP6FYQ2 | https://pt.made-in-china.com/co_lyorpheus/product_Modern-High-Quality-Elegant-Wall-Mounted-Mailbox-for-Organizing-News-and-Flyers_yunoguygug.html | https://www.revestirhomecenter.com.br/utilidade-decoracao/caixa-de-correio
5704,CAIXA DE CORREIO CN ONIX *,ACESSORIO/MIUDEZA,CASA E JARDIM,UTILIDADE/DECORAÇÃO,"Caixa de correio de aço inox com design clássico, adequada para instalação externa. Possui abertura frontal para entrada de correio e porta traseira com fechadura.",Dimensões: 370mm (largura) x 320mm (altura) x 155mm (profundidade). Acabamento: Inox. Abertura frontal para entrada de correio com tampa de proteção contra chuva. Porta traseira para saída do correio com fechadura. Fornecida com 2 chaves.,https://oferrolho.pt/api/live/box/modules/store/products/techfile/3329573774.pdf?nocache=&lang=pt,Não encontrado,https://www.facebook.com/unikadesignoficial/videos/%F0%9D%97%96%F0%9D%97%AE%F0%9D%97%B6%F0%9D%98%85%F0%9D%97%AE-%F0%9D%97%B1%F0%9D%97%B2-%F0%9D%97%96%F0%9D%97%BC%F0%9D%97%BF%F0%9D%97%BF%F0%9D%97%B2%F0%9D%97%B6%F0%9D%97%BC-%F0%9D%97%BD%F0%9D%97%AE%F0%9D%97%BF%F0%9D%97%AE-%F0%9D%97%96%F0%9D%97%BC%F0%9D%97%BB%F0%9D%97%B1%F0%9D%97%BC%F0%9D%97%BA%F0%9D%97%B6%CC%81%F0%9D%97%BB%F0%9D%97%B6%F0%9D%97%BC%F0%9D%98%80-%F0%9D%97%B0%F0%9D%97%BC%F0%9D%97%BA-%F0%9D%97%B6%F0%9D%97%B9%F0%9D%98%82%F0%9D%97%BA%F0%9D%97%B6%F0%9D%97%BB%F0%9D%97%AE%F0%9D%97%B0%CC%A7%F0%9D%97%AE%CC%83%F0%9D%97%BC-%F0%9D%97%B2%F0%9D%97%BA-%F0%9D%97%9F%F0%9D%97%98%F0%9D%97%97-%F0%9D%97%94%F0%9D%97%B4%F0%9D%97%BC%F0%9D%97%BF%F0%9D%97%AE-%F0%9D%97%B1%F0%9D%97%B6%F0%9D%98%80%F0%9D%97%BD%F0%9D%97%BC%F0%9D%97%BB%F0%9D%97%B6%CC%81%F0%9D%98%83%F0%9D%97%B2%F0%9D%97%B9-%F0%9D%97%BB%F0%9D%97%AE-/1362180371956225 | https://www.instagram.com/reel/DRKBbo2jrCR | https://br.pinterest.com/pin/755267800049971066
4534,CAIXA DE CORREIO OM 15 CM P/ GRADE (1313-018) *,ACESSORIO/MIUDEZA,CASA E JARDIM,UTILIDADE/DECORAÇÃO,"Caixa de correio de aço inox prata, modelo para grade, com dimensões de 15x21x12cm. Ideal para instalação em residências e comércios, oferecendo resistência e durabilidade.","Marca: Orion, Dimensões: 12x15x21 cm, Peso: 1,0 kg, Material: Aço Inox",https://www.bremenkampconstrucao.com.br/caixa-de-correio-popular-inox-grade-15cm-orion,https://d7rh5s3nxmpy4.cloudfront.net/CMP5386/files/CAIXAS_DE_CORREIO_1_7464_PT.pdf,https://www.bremenkampconstrucao.com.br/caixa-de-correio-popular-inox-grade-15cm-orion | https://qualmelhorcomprar.com.br/melhor-caixa-de-correio | https://br.pinterest.com/wesleyeadriana/caixa-de-correio-no-jardim
5974,CAIXA DE CORREIO OM COLONIAL-POPULAR 12X23X11 PARA MURO *,ACESSORIO/MIUDEZA,CASA E JARDIM,UTILIDADE/DECORAÇÃO,"Caixa de correio Colonial Popular 12x23x11 para muro, fabricada em aço carbono com pintura eletrostática na cor cinza e acabamento artesanal na cor prata. Possui abertura para trás e é ideal para instalações em muro.","Dimensões: 11 cm altura x 23 cm largura x 12 cm profundidade. Peso: 0,560 kg. Fabricada em aço carbono. Pintura eletrostática na cor cinza. Possui abertura para trás.",https://www.souzaetironicomercio.com.br/caixa-de-correio-colonial-cinza-12x23x11,Não encontrado,https://www.souzaetironicomercio.com.br/none-307839571 | https://modelodistribuidora.pedidook.com.br/produto/42306784
5975,CAIXA DE CORREIO OM GREGA 15X25X12 PARA MURO *,ACESSORIO/MIUDEZA,CASA E JARDIM,UTILIDADE/DECORAÇÃO,"Caixa de correio grega 15x25x12 para muro, feita de alumínio fundido na frente e aço carbono pintado na cor preta, com acabamento artesanal dourado. Ideal para instalação em muro.","Dimensões: 12 cm de altura x 25 cm de largura x 15 cm de profundidade. Material: Alumínio fundido na frente, aço carbono no fundo. Peso: 1,040 kg. Possui abertura por trás.",https://www.mercadolivre.com.br/caixa-correio-grega-15x25x12-para-muro--fuzil/up/MLBU1054592400,Não encontrado,https://www.starferramentas.com.br/ferragens/caixas-de-correios/caixa-correio-grega-15x25x12-pmuro-fuzil | https://www.souzaetironicomercio.com.br/caixa-de-correio-pombinho-15x25x12-para-grade- | https://www.nichele.com.br/caixa-correio-inglesa-15x25x12-metalmig/p
5716,CAIXA DE CORREIO OM LIZ 15X25X12 PARA MURO *,ACESSORIO/MIUDEZA,CASA E JARDIM,UTILIDADE/DECORAÇÃO,"Caixa de correio Pombinho 15x25x12 para muro, com corpo em aço carbono, frente de alumínio fundido, pintura eletrostática preta e acabamento prata. Ideal para instalação em muro.","Dimensões: 12 cm altura x 25 cm largura x 15 cm profundidade. Peso: 0,900 kg. Corpo em aço carbono, frente de alumínio fundido. Pintura eletrostática preta e acabamento prata. Possui abertura por trás.",https://www.souzaetironicomercio.com.br/caixa-de-correio-pombinho-15x25x12-para-muro,Não encontrado,https://www.souzaetironicomercio.com.br/caixa-de-correio-pombinho-15x25x12-para-muro | https://www.starferramentas.com.br/ferragens/caixas-de-correios/caixa-correio-atlanta-15x25x12-pmuro-fuzil | https://pt.pinterest.com/ideas/caixa-de-correio-para-muro/943148965581
5717,CAIXA DE CORREIO OM POMBINHO 15X25X12 PARA MURO *,ACESSORIO/MIUDEZA,CASA E JARDIM,UTILIDADE/DECORAÇÃO,"Caixa de correio modelo Pombinho com dimensões 15x25x12 cm, ideal para instalação em muros e grades. Fabricada com corpo em aço carbono e frente de alumínio fundido, possui pintura eletrostática preta e acabamento prata.","Dimensões: 12 cm altura x 25 cm largura x 15 cm profundidade. Peso: 1,040 kg. Material: corpo em aço carbono, frente de alumínio fundido. Pintura eletrostática preta, acabamento prata. Possui abertura traseira e suporte para cadeado.",https://www.souzaetironicomercio.com.br/caixa-de-correio-pombinho-15x25x12-para-grade-,Não encontrado,https://www.souzaetironicomercio.com.br/caixa-de-correio-pombinho-15x25x12-para-grade- | https://www.nossakasa.com.br/caixa-de-correios-pombinhos-de-muro-grande-20x25x12cm | https://www.starferramentas.com.br/ferragens/caixas-de-correios/caixa-correio-pombinho-15x25x12-pmuro-fuzil
4897,CAIXA DE CORREIO OM POPULAR 15 CM P/ GRADE (906 019) *,ACESSORIO/MIUDEZA,CASA E JARDIM,UTILIDADE/DECORAÇÃO,"Caixa de correio fabricada em chapa de aço carbono, com acabamento em pintura eletrostática na cor amarela. Ideal para ser instalada no muro, oferecendo segurança e praticidade para a retirada de correspondências.","Profundidade: 11cm, Comprimento: 15cm, Peso: 0,780kg, Largura: 23cm, Altura: 11cm, Cor: Amarela, Segura: Sim, Itens Inclusos: 01 Caixa Correio Popular Amarela Grade Cartas Casa Condomínio, Código: A-178.OM",https://www.madeiramadeira.com.br/caixa-correio-popular-amarela-grade-cartas-casa-condominio-161705024.html,Não encontrado,https://www.madeiramadeira.com.br/caixa-correio-popular-amarela-grade-cartas-casa-condominio-161705024.html | https://www.bremenkampconstrucao.com.br/caixa-de-correio-popular-inox-grade-15cm-orion | https://br.pinterest.com/pin/49469295902928975
5972,CAIXA DE CORREIO OM ROMANA 20X18X24 PARA MURO *,ACESSORIO/MIUDEZA,CASA E JARDIM,UTILIDADE/DECORAÇÃO,"Caixa de correio romana 20x18x24 para muro, fabricada em aço carbono com frente de alumínio, pintura eletrostática preta e acabamento artesanal dourado. Ideal para instalação em muro.","Dimensões: 24 cm altura x 18 cm largura x 20 cm profundidade. Peso: 1,360 kg. Fabricada em aço carbono, frente de alumínio, pintura eletrostática preta, acabamento artesanal dourado, abertura para trás.",https://www.souzaetironicomercio.com.br/caixa-de-correio-romana-20x18x24-para-muro,https://www.souzaetironicomercio.com.br/caixa-de-correio-romana-20x18x24-para-muro,https://www.souzaetironicomercio.com.br/caixa-de-correio-romana-20x18x24-para-muro | https://www.starferramentas.com.br/ferragens/caixas-de-correios/caixa-correio-romana-15x18x24-pmuro-fuzil
3244,CAIXA DE CORREIO REVISTA 43 X 30 ( ALUMINIO ) *,ACESSORIO/MIUDEZA,CASA E JARDIM,UTILIDADE/DECORAÇÃO,"Caixa de correio em alumínio e chapa de ferro, com design rústico e elegante, ideal para casas, sítios e áreas rurais. Oferece proteção contra intempéries e segurança no recebimento de correspondências.","Marca: DECORARTE, Modelo: Tijolinho, Material da Frente: Alumínio, Material do Corpo: Chapa de ferro (fundo artesanal), Cor: Prata (cromado), Dimensões: 22 cm (altura) x 36 cm (largura) x 29 cm (profundidade), Peso: 2,22 kg, Origem: Nacional, Tipo de Instalação: Fixação em muro, Embalagem: Unidade individual",https://mininco.com.br/products/caixa-de-correio-muro-ferro-aluminio-revista-1,Não encontrado,https://www.amazon.com.br/Correio-Revista-Alum%C3%ADnio-Eletrost%C3%A1tica-Resistente/dp/B0DFKT7BF2 | https://kdmfab.com/pt/types-of-mailboxes-for-your-home-and-garden
10902,CHURRASQ. GR C/CARRINHO E FOGAO A LENHA C/ BANDEJA,ACESSORIO/MIUDEZA,CASA E JARDIM,UTILIDADE/DECORAÇÃO,"Kit 3 em 1 composto por churrasqueira, forno e fogão a lenha, ideal para quem busca praticidade e um espaço gourmet completo.","Modelo: CH2001IX, Cor: Preta",https://lista.mercadolivre.com.br/kit-churrasqueira-forno-e-fogao-a-lenha,http://www.casasbahia-imagens.com.br/Control/ArquivoExibir.aspx?IdArquivo=11652564&Attachment=1,https://br.pinterest.com/rachelfadel/churrasqueira-e-fog%C3%A3o-a-lenha | https://pt.pinterest.com/esperanacristina/churrasqueira
10722,CHURRASQUEIRA  BAFINHO MISTA F018M,ACESSORIO/MIUDEZA,CASA E JARDIM,UTILIDADE/DECORAÇÃO,"Churrasqueira a Carvão Bafinho Mista F018M, fabricada em aço carbono com grelha e 2 espetos, ideal para uso residencial e lazer.","Fabricada em aço minimizado com pintura eletrostática, sistema de bafo, dimensões: 46x34x30cm, inclui 1 grelha com alças, 1 conjunto de aquecimento, 1 bandeja refletora, 1 base da churrasqueira, 1 manual de instruções.",https://www.magazineluiza.com.br/busca/churrasqueira+mini+bafo+2+em,https://blobmarketingsemp.blob.core.windows.net/website/manuais/5d349ac4-2a61-48ed-bd07-47e96fa02d86820813LO_MANUAL_CH6018PR.pdf,https://www.amazon.com.br/Mini-Churrasqueira-A-Bafo-Tamborzinho/dp/B089QVVVN9 | https://www.youtube.com/watch?v=WCZTEIUj2pE | https://www.youtube.com/watch?v=EuSLDj_znyQ
10726,CHURRASQUEIRA  MASTER GRILL MISTA F015M,ACESSORIO/MIUDEZA,CASA E JARDIM,UTILIDADE/DECORAÇÃO,"Churrasqueira Master Grill Mista com grelha e 2 espetos, ideal para assar diversos tipos de alimentos. Leve e prática para transporte e limpeza, adequada para uso em ambientes externos e internos.","Material Churrasqueira: Aço Carbono; Material dos Espetos: Aço Inox; Material Grelha: Aço Inox; Comprimento: 46cm; Largura: 30cm; Altura: 90cm; Peso: 4,62Kg",https://www.madeiramadeira.com.br/churrasqueira-master-grill-mista-grelha-2-espetos-90x46x30cm-duralar-f015mom-276953595.html?seller=18298,Não encontrado,https://www.madeiramadeira.com.br/churrasqueira-master-grill-mista-grelha-2-espetos-90x46x30cm-duralar-f015mom-276953595.html?seller=18298 | https://mestregrill.com.br
