idsubproduto,nome_produto,descrsecao,descrgrupo,descrsubgrupo,descricao_produto,especificacao_tecnica,pagina_web,manual,fotos
792,PONTEIRA QUAD INT 25 X 25 *,ACESSORIO/MIUDEZA,CASA E JARDIM,METAL PE,"Ponteira interna quadrada de PVC, com acabamento preto, usada para proteger e selar as pontas de tubos metálicos quadrados de 25x25 mm, ideal para móveis e estruturas metálicas.","Formato: Quadrado. Medida do Acabamento (Externo): 25 x 25 mm (1"" polegada). Medida do Encaixe (Interno): 22 x 22 mm (7/8"" polegada). Material: PVC de alta durabilidade. Cor: Preta. Aplicação: Interna (colocada por dentro do pé/tubo).",https://www.borrachasmoema.com.br/kits/ponteira-interna-para-pe-de-dadeira-quadrada-25x25-24un,https://www.masticmol.com.br/imagens/produtos/catalogos/catalogo.pdf,https://www.movelpar.ind.br/ponteira-interna-quadrada-25-x-25/p | https://www.varejaodasrodaserodizios.com.br/manipulos-sapatas-buchas-e-ponteiras/ponteiras/quadradas/kit-4-ponteira-interna-25-x-25-pvc-rigido-preta-para-metalon | https://www.borrachasmoema.com.br/kits/ponteira-interna-para-pe-de-dadeira-quadrada-25x25-100un
796,PONTEIRA QUAD INT 30 X 30 *,ACESSORIO/MIUDEZA,CASA E JARDIM,METAL PE,"Ponteira interna quadrada de 30 mm x 30 mm, fabricada em plástico preto, usada para acabamento em extremidades de tubos e barras.",Modelo: Interna Quadrada; Medidas: 30 mm x 30 mm; Material: Plástico Injetado (Polietileno); Cor: Preta; Aplicação: Encaixe em tubos e barras.,https://www.movelpar.ind.br/ponteira-interna-quadrada--30-x-30/p,https://www.masticmol.com.br/imagens/produtos/catalogos/catalogo.pdf,https://www.movelpar.ind.br/ponteira-interna-quadrada--30-x-30/p | https://www.lfmaquinaseferramentas.com.br/ponteira-quadrada-interna-30x30-pe-preta-bemfixa-56223/p | https://www.piatatem.com.br/ponteira-interna-quadrada-30-x-30-tampa-para-metalon---completa-74619692
801,PONTEIRA QUAD INT 50 X 50 *,ACESSORIO/MIUDEZA,CASA E JARDIM,METAL PE,"Ponteira interna quadrada de 50x50mm, usada para proteger e vedar as extremidades de tubos e metalon, oferecendo acabamento profissional e proteção ao piso.","Formato: Quadrado. Medida do Acabamento (Externo): 50 x 50 mm (2"" polegada). Medida do Encaixe (Interno): 45 x 45 mm (1.3/4"" polegada). Material: PVC de alta durabilidade. Cor: Preta. Quantidade: 50 unidades.",https://www.borrachasmoema.com.br/kits/ponteira-interna-para-pe-de-dadeira-quadrada-50x50-50un,https://www.masticmol.com.br/imagens/produtos/catalogos/catalogo.pdf,https://www.madeiramadeira.com.br/ponteira-interna-quadrada-50-x-50-preta-20-pcs-3580646.html | https://www.movelpar.ind.br/ponteira-interna-quadrada-50-x-50/p | https://www.borrachasmoema.com.br/kits/ponteira-interna-para-pe-de-dadeira-quadrada-50x50-50un
785,PONTEIRA RED EXT 1 *,ACESSORIO/MIUDEZA,CASA E JARDIM,METAL PE,"Ponteira Red. Ext. 1” Bola, utilizada para conectar e proteger fios elétricos, garantindo uma conexão segura e durável.","Material: Cobre eletrolítico estanhado; Aplicação: Reforço de condutores flexíveis de cobre; Tamanhos disponíveis: 0,5 a 50 mm²; Cores: Branco, Azul, Vermelho, Preto, Cinzento, Laranja, Verde, Castanho, Marfim, Amarelo.",https://www.oppeano.com.br/product/ponteira-red-ext-1-bola,https://soletric.com/sitepad-data/downloads/2024/06/PONTEIRAS.pdf,https://www.oppeano.com.br/product/ponteira-red-ext-1-bola | https://www.rometal.com.br/aluminio/complementos-1/ponteiras
786,PONTEIRA RED EXT 1.1/2 *,ACESSORIO/MIUDEZA,CASA E JARDIM,METAL PE,"Ponteira externa redonda de PVC branca, com diâmetro interno de 1.1/2 polegada (38 mm), ideal para proteger pisos e evitar ruídos em móveis e cadeiras.",Formato: Redondo. Dimetro Interno da Ponteira: 1.1/2 polegada (38 mm). Material: PVC Flexvel de alta qualidade. Tipo de Aplicao: Externa. Cor: Branca. Quantidade: 100 unidades.,https://www.borrachasmoema.com.br/kits/ponteira-pe-cadeira-externa-redonda-1-12-pol-38mm-branca-100un,https://pt.scribd.com/document/800124263/Catalogo-Ponteiras-Desli,https://pinelo.com.br/ponteira-1-12-redonda-externa-pvc-preta-16-pecas | https://www.completare.com.br/ponteira-interna-1-12-pol-tubo-metalon-pacote-100-pecas | https://www.borrachasmoema.com.br/ponteira-interna-para-pe-de-cadeira-redonda-112-38mm-1un
787,PONTEIRA RED EXT 1.1/4 *,ACESSORIO/MIUDEZA,CASA E JARDIM,METAL PE,"Ponteira Externa para Tubo 1.1/4"" em PVC flexível, ideal para proteger e finalizar tubos metálicos, garantindo segurança e acabamento estético.","Modelo: Ponteira Externa para Tubo 1.1/4"" em PVC; Material: PVC; Tamanho da Ponteira: 32mm; Diâmetro do Tubo/Superfície: 1.1/4""; Peso: 0,012 kg",https://www.varejaodasrodaserodizios.com.br/manipulos-sapatas-buchas-e-ponteiras/ponteiras/redondas/kit-4-ponteira-externa-1-14-pvc-flexivel-preta-para-metalon,https://pt.scribd.com/document/800124263/Catalogo-Ponteiras-Desli,https://www.oppeano.com.br/product/ponteira-red-ext-1-1-4 | https://www.sodimac.com.br/sodimac-br/product/743743/ponteira-externa-11-4-4-pe%C3%A7as-preto/743743 | https://rjdiehlshop.com.br/produtos/ponteira-externa-1-1-4
799,PONTEIRA RED EXT 5/8 *,ACESSORIO/MIUDEZA,CASA E JARDIM,METAL PE,"Ponteira externa redonda para pés de cadeiras e móveis, com diâmetro interno de 5/8 polegada (16 mm) e fabricada em PVC flexível de alta qualidade. Disponível na cor branca.",Formato: Redondo. Diâmetro Interno: 5/8 polegada (16 mm). Material: PVC Flexível. Tipo de Aplicação: Externa. Cor: Branca. Quantidade: 01 unidade.,https://www.borrachasmoema.com.br/ponteira-pe-cadeira-externa-redonda-58-16mm-branca-1un,https://pt.scribd.com/document/800124263/Catalogo-Ponteiras-Desli,https://www.varotti.com.br/ponteira-externa-preta-redonda-5-8-pe58-masticmol-1/p | https://rjdiehlshop.com.br/produtos/ponteira-externa-5-8 | https://www.borrachasmoema.com.br/ponteira-pe-cadeira-externa-redonda-58-16mm-branca-1un
821,PONTEIRA RED INT 3 *,ACESSORIO/MIUDEZA,CASA E JARDIM,METAL PE,"Ponteira Red. Int. 3/4, utilizada em instalações de gás, fabricada em material resistente e durável.",Material: Metal; Diâmetro: 3/4 polegada; Tipo: Interna; Aplicação: Instalações de gás.,https://www.oppeano.com.br/product/ponteira-red-int-1-1-2,https://www.portgas.pt/media/iunhe0nj/manual-de-especificacoes-tecnicas-portgas.pdf,https://www.oppeano.com.br/product/ponteira-red-int-3-4-calco | https://www.rometal.com.br/aluminio/complementos-1/ponteiras | https://fermaplast.com.br/ponteiras-plasticas-interna-e-externa
824,PONTEIRA RED INT 7/8 *,ACESSORIO/MIUDEZA,CASA E JARDIM,METAL PE,"Ponteira interna redonda para pés de móveis, com 7/8 de diâmetro, cor preta, 4 peças por embalagem. Utilizada para proteger pisos de arranhões e reduzir ruídos.","Marca: BEMFIXA, Modelo: PONTEIRA PARA PÉS DE MÓVEIS, Tipo: Redonda Interna, Medida: 7/8, Quantidade: 4 peças, Cor: Preta, Código de Fábrica: 5602",https://casadomarceneiro.com.br/products/cj-ponteira-red-int-7-8-pret-4pc-5602,https://www.masticmol.com.br/imagens/produtos/catalogos/catalogo.pdf,https://www.completare.com.br/ponteira-interna-7/8-tubo-metalon-100-pecas | https://www.oppeano.com.br/product/ponteira-red-ext-7-8-alta | https://arican.com.br/ponteira-oval-exp-interna-preto-7-8-8p-3120.html
5803,PP CAIXA DE PASSAGEM ESGOTO T 33 *,ACESSORIO/MIUDEZA,CASA E JARDIM,POLIPROPILENO,"A Caixa de Passagem e Inspeção de Esgoto T33 AMPARO é um componente essencial para sistemas de saneamento, projetado para facilitar a manutenção e inspeção de redes hidráulicas. Fabricada com materiais resistentes, oferece eficiência e durabilidade.","Marca: AMPARO, Código NCM: 39259090, Código de Barras (EAN): 7898949582403, Material: PVC, Compatível com redes de esgoto, águas pluviais, água potável e telecomunicações, Medidas externas: 45x49cm, Peso: 3,065 KG, Carga Máxima Nominal por eixo: 150 KG, Garantia: 90 dias contra defeito de fabricação.",https://www.satyr.casa/caixa-passagem-inspecao-esgoto-t33-amparo/p,https://lojacasaejardim.com.br/produtos/tampa-de-pvc-t33-para-esgoto-eletrica-caixa-de-passagem,https://www.satyr.casa/caixa-passagem-inspecao-esgoto-t33-amparo/p | https://lojacasaejardim.com.br/produtos/tampa-de-pvc-t33-para-esgoto-eletrica-caixa-de-passagem | https://www.sistole.com.br/loja/busca.php?loja=627209&palavra_busca=casa+e+jardim+tampa+de+esgoto+30x30cm+caixa+de+passagem+polipropileno+pvc&pg=5
5804,PP CAIXA DE PASSAGEM GORDURA 25 X 25 *,ACESSORIO/MIUDEZA,CASA E JARDIM,POLIPROPILENO,"Caixa de inspeção em polipropileno de 25x25 cm, indicada para facilitar o acesso às tubulações de água e esgoto, permitindo inspeções e limpezas de forma prática.","Dimensão da tampa: 25 x 25 cm, Altura: 20 cm, Peso: 0,8 kg, Capacidade: 200 kg, Utilização: Passagem de Pedestres, 3 entradas tipo bolsa e 1 saída DN 100",https://tampaoegrelhagk.com.br/products/caixa-de-aterramento-em-polipropileno-20-cm-copia,https://www.concordiasaneamento.com.br/media/upload/ckeditor/2025/07/08/manual-de-caixas-de-gordura.pdf,https://tampaoegrelhagk.com.br/products/caixa-de-aterramento-em-polipropileno-20-cm-copia | https://www.tigre.com.br/produtos/obras-e-reformas/esgoto/caixa-de-esgoto/caixas-de-gordura
4864,PP RALO 20 X 20 *,ACESSORIO/MIUDEZA,CASA E JARDIM,POLIPROPILENO,"O Ralo 20x20 em PVC Polipropileno é leve, durável e de fácil instalação, ideal para drenagem leve em áreas internas e externas. Fabricado em PVC de alta resistência, garante escoamento eficiente da água e proteção contra entupimentos.","Dimensões: 20 × 20 cm, Espessura: 1 cm, Altura total: 3 cm, Material: PVC Polipropileno de alta resistência, Capacidade: uso exclusivo para pedestres e drenagem leve",https://maisfer.com.br/produtos/ralo-20x20-em-pvc-simples-polipropileno-para-drenagem-leve-0h3p9,https://tigresite.s3.amazonaws.com/2025/08/manual_tigre_2025.pdf,https://tampaoegrelhagk.com.br/products/ralo-fixo-preto-reforcado | https://www.gravia.com/ralo-polipropileno-quadrado---20x20cm/p | https://maisfer.com.br/produtos/ralo-20x20-em-pvc-simples-polipropileno-para-drenagem-leve-0h3p9
4865,PP RALO 30 X 30 *,ACESSORIO/MIUDEZA,CASA E JARDIM,POLIPROPILENO,"O Ralo 30x30 em PVC Polipropileno é leve, prático e resistente, ideal para escoamento e drenagem leve de água em áreas internas e externas, suportando até 200 kg.","Dimensões: 30 × 30 cm, Espessura: 1 cm, Altura total: ~3 cm, Material: PVC Polipropileno de alta resistência, Capacidade: até 200 kg – uso pedestre e drenagem leve",https://maisfer.com.br/produtos/ralo-30x30-em-pvc-simples-polipropileno-para-drenagem-leve-ate-200-kg-mkfvx,https://www.pjf.com.pt/shop/hidro-wc/canalizacao-e-casa-de-banho/ralo-para-patio-polipropileno-plastik-30-x-30-cm,https://www.redeconstruirmilmart.com.br/p-ralo-30x30-de-polipropileno-com-aro-plastilando-18491 | https://www.madeiramadeira.com.br/ralo-grelha-com-aro-em-pp-30x30-970pp30n-odem-389721198.html?seller=16028 | https://www.pjf.com.pt/shop/hidro-wc/canalizacao-e-casa-de-banho/ralo-para-patio-polipropileno-plastik-30-x-30-cm
123134023,PP TAMPA COM FURO DA CANALETA,ACESSORIO/MIUDEZA,CASA E JARDIM,POLIPROPILENO,"Tampa para casa de máquina SEM REBAIXO 80x80 em Polipropileno Preto TTCM PP. Protege os equipamentos da piscina, é leve, resistente e prática para o dia a dia.","Medida: 80x80 mm, Material: Polipropileno com Proteção UV de ALTA RESISTÊNCIA, Cor: Preto, Aplicação: Casa de máquinas de piscinas, Peso: 9,200g, Suporta até 300 kg.",https://rgx.ind.br/produtos/tampa-casa-de-maquina-sem-rebaixo-80x80-ttcm-pp-polipropileno-preto-14mda,https://linksinsta.me/manual/tampa-casa-de-maquina,https://rocketreach.co/imagem-corporativa-profile_b5ca19f5f42e0bae | https://www.cbinsights.com/company/med-imagem
123134030,PP TAMPA DA CANALETA,ACESSORIO/MIUDEZA,CASA E JARDIM,POLIPROPILENO,"Tampa de canaleta em polipropileno, disponível em várias medidas e cores, projetada para uso em casas de máquinas e jardins.","Medidas disponíveis: 60x60 mm, 70x70 mm, 80x80 mm, 90x90 mm, 100x100 mm, 110x110 mm, 120x120 mm. Material: Polipropileno. Acabamento: Pintura eletrostática. Cores disponíveis: Verde Garden, Cinza Grafite, Preto, Marrom, Bege. Drenagem: Calha interna de 9 cm com saída de água de 50 mm. Preenchimento: Moldura profunda para grama sintética, pedriscos, seixos ou forrações. Sistema de abertura: Articulada com trava de segurança. Puxador: Oculto articulado embutido.",https://conceitotampas.com.br/produtos/tampa-garden,https://linksinsta.me/manual/tampa-casa-de-maquina,https://rgx.ind.br/produtos/tampa-casa-de-maquina-com-rebaixo-80x80-ttcm-pp-polipropileno-preto-kmlow | https://www.nossakasa.com.br/tampa-casa-maquinas-piscina-100x100m-canaleta-invisivel-reforcada-varias-cores | https://www.kinstal.com.br/produtos/tampa-p-canaleta-plastica-dc-30l
4861,PP TAMPAO ESGOTO 43 X 48 ARTICULADO *,ACESSORIO/MIUDEZA,CASA E JARDIM,POLIPROPILENO,"Tampão de esgoto em polipropileno, resistente a impactos, água quente, óleo de fritura e corrosão. Disponível em diversos diâmetros, com excelente performance acústica.","Resistência ao impacto; resistência a água quente e óleo de fritura; resistência total a corrosão; excelente performance acústica; diâmetros: 40, 50, 63, 110 e 160mm.",https://www.redebras.com.br/duratop/tampao-de-esgoto-pp-duratop.php,https://linksinsta.me/manual/tampa-casa-de-maquina,https://www.casamimosa.com.br/tampao-reforcado-articulado-pp-preto-30x30cm-1642-estrela-1642/p | http://www.bilcom.com.br/artigo/tampao-600mm-articulado-aguas-pluviais-esgoto
4863,PP TAMPAO HIDROMETRO 20 X 20 ARTICULADO *,ACESSORIO/MIUDEZA,CASA E JARDIM,POLIPROPILENO,"Tampão articulado de polipropileno (PP) 20x20 cm, resistente à radiação UV, ideal para fechamento e proteção de caixas de inspeção, redes de drenagem e pontos de acesso em áreas externas e internas.","Medidas da tampa: 20x20x2,2cm; Medidas do aro: 22cmx22cm; Medida da articulação: 24,5cm; Peso: 0,46kg; Capacidade de carga: 200kg; Cor: Preto; Material: Polipropileno (PP) com aditivos anti-UV.",https://shopee.com.br/Tampa-Tamp%C3%A3o-Refor%C3%A7ado-200k-20x20-Articulado-Cisterna-Esgoto-Cx-de-inspe%C3%A7%C3%A3o-%E2%80%8BPolipropileno-Preto-i.556335464.22296249686,https://servicos.compesa.com.br/wp-content/uploads/2018/11/NTC-086-05-GRUPO-A-Caixa-de-polipropileno-para-instala%C3%A7%C3%A3o-de-hidr%C3%B4metro-1.pdf,https://europages.pt/pt/company/baxter-injection-22307280/products/bouchon-crc-42-jointe-polypropylene-pp-36128899 | https://www.hidrauconexloja.com.br/te-de-servico-integrado-articulado-em-polipropileno-padrao-nts-175-dn-50mm-de-60mm-x-20mm-2017-04-28-11-10-57 | https://www.europages.pt/pt/company/baxter-injection-22307280/products/cliq-42-jointe-bouchon-en-polypropylene-pp-avec-un-joint-integre-36128901
5638,PP TAMPAO QUADRADO 40 X 40 SIMPLES *,ACESSORIO/MIUDEZA,CASA E JARDIM,POLIPROPILENO,"A Tampa 40x40 em PVC Polipropileno é leve, resistente e ideal para caixas de inspeção e drenagem leve em áreas internas e externas. Fabricada em PVC de alta durabilidade, oferece resistência à umidade e à corrosão.","Dimensões: 40 × 40 cm, Espessura: 1 cm, Altura total: 4 cm, Material: PVC Polipropileno de alta resistência, Capacidade: uso exclusivo para pedestres e drenagem leve, Peso: 1,9 kg, Cor: Preto",https://maisfer.com.br/produtos/tampa-40x40-em-pvc-simples-polipropileno-para-caixas-de-inspecao-e-drenagem-leve-fjzy9,https://linksinsta.me/manual/tampa-casa-de-maquina,https://www.gravia.com/tampao-polipropileno-quadrado---40x40cm/p | https://www.irmaossoares.com.br/tampao-de-polipropileno-40x40-fort-cent-oeste/p | https://maisfer.com.br/produtos/tampa-40x40-em-pvc-simples-polipropileno-para-caixas-de-inspecao-e-drenagem-leve-fjzy9
3583,LEQUE DE ALUMINIO PARA TOLDO ( PAR ) *,ACESSORIO/MIUDEZA,CASA E JARDIM,TOLDO,"Leque de alumínio para toldo, vendido em par. Ideal para instalar em pátios, varandas e terraços, protegendo contra sol e chuva.","Material: Alumínio; Peso: 30 kg; Largura aberto: 3.7 m; Altura aberto: 2 m; Resistente à água, neve e impactos.",https://www.mercadolivre.com.br/toldo-retratil-articulado-manual-casa-jardim-decoracao/up/MLBU608386119,https://www.persianasparana.com.br/wp-content/uploads/2024/07/manual_produtos_lavisi.pdf,https://www.mercadolivre.com.br/toldo-de-aluminio-leve-para-sombra-cobertura-de-2m-x-3m/p/MLB2083960665 | https://www.wellste.com/pt/aluminum-awning-extrusions | https://www.markilux.com/pt-pt/toldo
2249,TOLDO BAT MEIA CANA C/ FURO DE 1/2 N 82,ACESSORIO/MIUDEZA,CASA E JARDIM,TOLDO,"O Toldo Bat Meia Cana C/ Furo de 1/2 N 82 é um toldo retrátil robusto e resistente, ideal para fachadas residenciais ou comerciais. Possui braços articulados em alumínio extrudado, oferecendo proteção contra sol e chuvas leves a moderadas.","Braços articulados em alumínio extrudado, resistência à intempéries, acionamento manual ou motorizado, ajuste de inclinação de até 60º, projeção de 3,00 a 4,00m.",https://batdobrasil.com.br/toldos-de-bracos-retrateis,https://batdobrasil.com.br,https://batdobrasil.com.br/toldos-de-bracos-retrateis | https://www.mapquest.com/us/new-york/the-toldo-company-426253770
2240,TOLDO BAT QUAD P/ PONTA DE BRAÇO HORIZONTAL 1/2 N48,ACESSORIO/MIUDEZA,CASA E JARDIM,TOLDO,"Toldo retrátil de braço articulado, resistente à água e neve, com articulações em alumínio extrudado. Disponível em kit de componentes ou como toldo completo.","Peso: 30 kg; Largura aberto: 3.7 m; Altura aberto: 2 m; Resistente à água, neve e impactos; Acionamento manual; Opções de revestimento: lona laminada de PVC, tecidos acrílicos e poliéster; Projeção de 3,00 a 4,00m; Ajuste de inclinação de até 60º.",https://batdobrasil.com.br/toldos-de-bracos-retrateis,https://www.neointeriores.com.br/wp-content/uploads/2021/07/ficha-tecnica-toldos-braco-articulados.pdf,https://batdobrasil.com.br/toldos-de-bracos-retrateis | https://www.casadaspersianas.net/toldo-braco
2247,TOLDO BAT QUAD P/ PONTA DE BRAÇO VERTICAL 1/2 * N97,ACESSORIO/MIUDEZA,CASA E JARDIM,TOLDO,"Toldo Bat Quad para ponta de braço vertical, com projeção de até 1.200 cm de largura. Pode ser acionado manualmente ou motorizado, oferecendo resistência às intempéries e durabilidade.","Projeção máxima: 310 cm, Largura máxima: 450 cm, Peso aproximado: 50-55 kg, Classe de resistência ao vento: 1-2, Tubo enrolador: 70 mm, Acionamento manual ou motorizado, Braços articulados em alumínio extrudado, Opções de revestimento: lona de PVC, poliéster e acrílico tratado.",https://batdobrasil.com.br/toldos-de-bracos-retrateis,https://www.neointeriores.com.br/wp-content/uploads/2021/07/ficha-tecnica-toldos-braco-articulados.pdf,https://batdobrasil.com.br/toldos-de-bracos-retrateis | https://www.stobag.com.br
2275,TOLDO BAT QUAD P/PONTA DE BRACO VERTICAL N 46,ACESSORIO/MIUDEZA,CASA E JARDIM,TOLDO,"O TOLDO BAT QUAD P/PONTA DE BRACO VERTICAL N 46 é um toldo retrátil com braços articulados em alumínio, projetado para fachadas residenciais ou comerciais. Pode ser acionado manualmente ou motorizado, com opções de sensores para sol, chuva e vento.","Estrutura em alumínio extrudado, projeção de 3,00 a 4,00m, ajuste de inclinação de até 60º, resistência ao vento de classe 1 (450 x 310) e classe 2 (450 x 260), peso aproximado de 50-55 kg (500x260 cm), tubos enroladores de 70 mm, opções de revestimento em lona PVC ou tecido acrílico.",https://batdobrasil.com.br/toldos-de-bracos-retrateis,https://www.neointeriores.com.br/wp-content/uploads/2021/07/ficha-tecnica-toldos-braco-articulados.pdf,https://batdobrasil.com.br/toldos-de-bracos-retrateis | https://www.pinterest.com/pin/492792384240295820 | https://www.biano.pt/produtos/toldos/manual-2?parametros=mais-barato
